restaurant_name,restaurant_ID,restaurant_address,restaurant_tag,rating,price,review_number,unique_reviewer,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,restaurant_neighborhood,GIS_ID,CT_ID_10,NUM_REST,RATE_REVIEWS,RATE_REVIEWERS,AVG_RATING,PCT_DLRS_1,PCT_DLRS_2,PCT_DLRS_3,PCT_DLRS_4,PCT_DLRS_NA,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,closed
Liuyishou Hotpot Boston,1807,"702 Washington St,Boston, MA 02111,","Chinese,",4,$$$ ,186,180,9,7,37,38,10,7,13,7,5,9,0,0,0,1,0,4,Boston,304943000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Lu's Sandwich Shop,1841,"2 Knapp St,Boston, MA 02111,","Sandwiches,",2.5,$ ,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,304944000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Lucky House Seafood Restaurant,1849,"10 Tyler St,Boston, MA 02111,","Chinese,Soup,Seafood,",4,$$ ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305286000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Maria's Taqueria,1910,"226 Tremont St,Boston, MA 02116,","Mexican,",4,$ ,289,289,3,2,3,3,1,2,0,4,1,1,2,0,3,0,0,2,Boston,304937000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Montien Thai Restaurant,2072,"63 Stuart St,Boston, MA 02116,","Thai,Seafood,Cocktail Bars,",3.5,$$ ,449,448,3,2,3,0,2,2,2,1,1,2,0,0,1,1,0,0,Boston,304931000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
My Thai Vegan Cafe,2106,"3 Beach St,Fl 2,Boston, MA 02111,","Thai,Vegan,Bubble Tea,",3.5,$$ ,849,846,6,5,6,6,2,6,3,1,5,4,0,1,0,0,1,4,Boston,304940000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
New Jumbo Seafood Restaurant,2142,"5 Hudson St,Boston, MA 02111,","Seafood,Chinese,",3.5,$$ ,338,338,2,3,0,0,3,2,0,3,1,2,1,0,0,0,0,1,Boston,305294000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
New Peking Cuisine Restaurant,2146,"10 Tyler St,Boston, MA 02111,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305286000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
New Saigon Sandwich,2149,"696 Washington St,Boston, MA 02111,","Delis,Vietnamese,Sandwiches,",4,$ ,438,438,0,1,1,3,3,1,1,3,1,4,2,0,0,1,0,0,Boston,304943000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,TRUE
New York Pizza -Boston,2158,"224 Tremont St,Boston, MA 02116,","Pizza,",3,$ ,262,262,4,0,2,0,3,2,2,0,1,2,0,0,0,1,0,0,Boston,304938000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
P.F. Chang's,2288,"8 Park Plz,Spc D-6,Boston, MA 02116,","Chinese,Asian Fusion,Gluten-Free,",3,$$ ,442,436,1,4,2,4,2,3,2,5,2,3,2,1,3,1,2,0,Boston,500010000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
POST NO 10,2294,"275 Tremont St,Boston, MA 02116,","American (New),Sandwiches,",3.5,NA,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Boston,500065000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Panera Bread,2319,"115 Stuart St,Boston, MA 02116,","Sandwiches,Salad,Soup,",3,$ ,119,116,2,0,0,0,2,0,1,2,1,1,0,0,0,0,1,2,Boston,500010000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Peach Farm,2370,"4 Tyler St,Boston, MA 02111,","Chinese,",3,$$ ,542,536,4,4,5,1,6,7,2,3,0,2,0,0,0,0,1,2,Boston,305289000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Pearl Villa,2371,"25 Tyler St,Boston, MA 02111,","Seafood,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305271000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Penang,2379,"685 Washington St,Boston, MA 02111,","Malaysian,Chinese,Thai,",3.5,$$ ,968,966,3,2,7,6,5,8,9,11,8,7,2,0,2,3,3,1,Boston,304922000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Pho Pasteur,2407,"682 Washington St,Boston, MA 02111,","Vietnamese,",3.5,$ ,1313,1307,15,8,10,4,14,3,7,20,10,3,5,0,0,0,6,1,Boston,304940000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Potluck Cafe,2482,"7 Knapp St,Boston, MA 02111,","Chinese,",3.5,$ ,63,63,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,Boston,304957000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Rock Bottom Restaurant & Brewery,2630,"115 Stuart St,Boston, MA 02116,","American (Traditional),",3,$$ ,652,651,4,5,4,0,4,3,3,5,4,2,0,0,0,1,0,2,Boston,500010000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Rosario Grocery,2645,"760 Washington St,Boston, MA 02111,","Delis,Sandwiches,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305379035,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Ruckus,2669,"5 Tyler St,Boston, MA 02111,","Ramen,Pan Asian,Noodles,",3.5,$$ ,222,222,8,6,8,4,6,4,3,4,3,3,2,2,0,0,1,0,Boston,305263000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Samos Importing,2724,"356 Tremont St,Boston, MA 02116,","Cheese Shops,Pizza,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,500270000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Shabu-Zen,2797,"16 Tyler St,Boston, MA 02111,","Hot Pot,Do-It-Yourself Food,Fondue,",4,$$ ,889,886,3,3,3,3,2,1,2,7,3,3,1,0,0,0,1,1,Boston,305283000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Shaking Crab - Boston Common,2806,"140 Boylston St,Boston, MA 02116,","Cajun/Creole,Seafood,",3.5,$$ ,127,127,5,5,3,2,4,7,5,3,2,6,0,0,0,0,0,0,Boston,500032000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Shojo,2826,"9A Tyler St,Boston, MA 02111,","Asian Fusion,Cocktail Bars,Japanese,",4,$$ ,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305263000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Shojo,2827,"9A Tyler St,Boston, MA 02111,","Asian Fusion,Cocktail Bars,Japanese,",4,$$ ,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,305263000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Shojo,2828,"9A Tyler St,Boston, MA 02111,","Asian Fusion,Cocktail Bars,Japanese,",4,$$ ,845,845,15,24,21,18,36,24,42,33,9,18,3,6,3,0,0,0,Boston,305263000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Spicy World,2897,"7 Beach St,Boston, MA 02111,","Szechuan,",3,$$ ,111,108,1,1,2,3,1,2,1,0,5,2,0,0,0,0,0,0,Boston,304941000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Su Su Gourmet,2953,"70 Tyler St,Boston, MA 02111,","Chinese,",3.5,$ ,37,37,0,1,1,1,0,1,2,2,0,1,0,0,0,0,0,0,Boston,305136000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Subway,2970,"230 Tremont St,Boston, MA 02116,","Sandwiches,",2.5,$ ,31,29,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Boston,304938000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Suishaya,2990,"2 Tyler St,Boston, MA 02111,","Japanese,Korean,Sushi Bars,",3,$$ ,282,280,0,4,1,4,2,0,0,1,2,0,1,0,0,1,0,0,Boston,305290000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
The Gallery,3225,"100 Stuart St,Boston, MA 02116,","American (New),Bars,Breakfast & Brunch,",3,$$$ ,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boston,305648000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
The Ghost Walks,3227,"57 Stuart St,Boston, MA 02116,","American (New),Cocktail Bars,",3,$$$ ,72,72,2,3,3,1,1,5,1,0,0,0,0,0,1,0,0,0,Boston,304931000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
The Halal Guys,3235,"137 Stuart St,Boston, MA 02116,","Middle Eastern,Halal,",3.5,$ ,227,225,5,3,3,3,4,7,9,6,5,2,5,2,4,1,4,1,Boston,500010000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Tora Japanese Restaurant,3363,"20B Tyler St,Boston, MA 02111,","Japanese,Sushi Bars,Poke,",4.5,$$ ,388,107,12,5,11,17,39,29,49,23,16,18,7,0,1,2,4,5,Boston,305279000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Wai Style Restaurant,3492,"99 Harrison Ave,Boston, MA 02111,","Chinese,",3.5,$ ,21,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Boston,304947000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Wing's Kitchen,3536,"23 Hudson St,Boston, MA 02111,","Cantonese,",4,$$ ,81,80,0,0,0,2,0,1,1,1,0,0,1,0,2,0,1,0,Boston,305302000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Winsor Dim Sum Café,3546,"10 Tyler St,Boston, MA 02111,","Dim Sum,",3.5,$$ ,1048,1046,8,7,10,4,10,9,3,16,8,8,0,1,1,0,0,1,Boston,305286000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Wisteria Restaurant,3550,"821 Washington St,Boston, MA 02111,","Wine Bars,American (Traditional),",2.5,$$ ,27,27,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,Boston,305560010,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
D'Angelos Sandwich Shops,919,"Stuart St,Boston, MA 02116,","Sandwiches,",1,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,500077000,25025070200,96,236.53125,208.8125,3.556876734,0.354166667,0.40625,0.03125,0,0.208333333,244,216,267,248,280,241,279,279,188,186,79,27,46,39,62,50,FALSE
Afternoon Tea,58,"15 Arlington St,Taj Boston,Boston, MA 02116,","American (New),",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,501170000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Au Bon Pain,182,"26 Park Plz,Boston, MA 02116,","Sandwiches,Bakeries,Salad,",3,$ ,81,80,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,Boston,500139000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,TRUE
Back Bay Sandwich,234,"31 St James Ave,Boston, MA 02116,","Sandwiches,Breakfast & Brunch,",4,$ ,141,141,1,3,3,3,0,0,3,5,0,1,1,0,0,0,0,0,Boston,501156000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Banyan Bar + Refuge,262,"553 Tremont St,Boston, MA 02116,","Asian Fusion,Tiki Bars,Vegetarian,",3.5,$$ ,350,349,10,7,6,4,3,5,11,5,2,5,3,0,0,2,6,3,Boston,500819000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Barcelona Wine Bar South End,274,"525 Tremont St,Boston, MA 02116,","Spanish,Wine Bars,Tapas/Small Plates,",4.5,$$ ,1072,1069,16,5,5,9,7,16,11,13,12,22,9,2,1,1,6,1,Boston,500815020,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Basile - Fine Italian Kitchen,285,"162 Columbus Ave,Boston, MA 02116,","Italian,",4,$$$ ,447,446,2,7,9,3,1,0,1,3,3,2,3,0,0,1,0,1,Boston,501134000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Benisushi,314,"201 Stuart St,Boston, MA 02116,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,500139000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Berkeley Perk Cafe,319,"69 Berkeley St,Boston, MA 02116,","Sandwiches,Coffee & Tea,Cafes,",4,$ ,155,151,0,1,3,0,3,4,1,3,0,0,0,0,0,1,0,0,Boston,500701000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Billy's Sub Shop,341,"57 Berkeley St,Boston, MA 02116,","Diners,Sandwiches,Salad,",4.5,$ ,184,184,0,0,1,3,1,3,4,1,3,1,2,1,4,0,1,0,Boston,500698000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Bistro du Midi,347,"272 Boylston St,Boston, MA 02116,","French,Bars,Desserts,",4,$$$ ,616,613,4,3,4,2,5,3,3,4,2,2,7,0,0,0,0,1,Boston,501170000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Bristol Restaurant & Bar,488,"200 Boylston St,Four Seasons Hotel Boston,Boston, MA 02116,","American (New),Desserts,Breakfast & Brunch,",3.5,$$$ ,284,284,2,3,2,1,4,1,0,2,1,2,0,0,0,1,0,0,Boston,501185000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Cafe Med,586,"31 St James Ave,Boston, MA 02116,","Mediterranean,Greek,",3.5,$$ ,64,64,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,Boston,501156000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Cusser's Roast Beef and Seafood,907,"304 Stuart St,Boston, MA 02116,","Seafood,Sandwiches,",4.5,NA,32,32,1,1,0,0,2,1,0,1,0,0,0,5,2,1,2,0,Boston,501144000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Cósmica,909,"40 Berkeley St,Boston, MA 02116,","Mexican,Cocktail Bars,",4,NA,24,24,0,0,0,0,0,0,0,0,0,13,1,0,1,2,2,5,Boston,500865000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Davio's,958,"75 Arlington St,Boston, MA 02116,","Italian,Steakhouses,",4,$$$ ,552,549,6,4,10,4,4,4,3,8,2,3,1,1,1,0,0,0,Boston,501151000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Delux Café,976,"100 Chandler St,Boston, MA 02116,","Bars,American (Traditional),",4,$$ ,312,312,3,3,1,1,3,0,3,1,0,2,0,0,0,1,0,0,Boston,500977000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
FiRE + iCE  Grill + Bar,1174,"205 Berkeley St,Boston, MA 02116,","Mongolian,American (Traditional),Cocktail Bars,",3,$$ ,737,734,5,4,7,5,12,3,2,6,1,6,3,0,0,0,0,0,Boston,501156000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Flemings Prime Steakhouse & Wine Bar,1219,"217 Stuart St,Boston, MA 02116,","Wine Bars,Steakhouses,Seafood,",4,$$$ ,680,680,4,4,8,2,7,0,3,3,3,6,2,0,0,0,0,0,Boston,500139000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,TRUE
Grill 23 & Bar,1387,"161 Berkeley St,Boston, MA 02116,","Seafood,Steakhouses,Wine Bars,",4,$$$$ ,1030,1030,3,7,17,4,6,12,3,10,4,7,3,0,0,1,0,0,Boston,501150000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Jae's Cafe Corporate Offices,1563,"212 Stuart St,Boston, MA 02116,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,500131000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Legal Sea Foods,1765,"26 Park Plz,Boston, MA 02116,","Seafood,Bars,",3.5,$$ ,668,666,6,0,5,3,6,6,3,8,4,10,3,1,0,0,2,0,Boston,500139000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,TRUE
Maggiano's Little Italy,1884,"4 Columbus Ave,Boston, MA 02116,","Italian,Bars,Venues & Event Spaces,",3.5,$$ ,896,894,13,8,4,4,5,4,7,8,6,9,2,0,1,2,2,0,Boston,500139000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Masa,1928,"439 Tremont St,Boston, MA 02116,","Latin American,Breakfast & Brunch,Tapas/Small Plates,",3.5,$$ ,1136,1135,3,6,7,5,5,5,3,4,3,2,3,0,0,0,0,0,Boston,500693000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Mike & Patty's,2021,"12 Church St,Boston, MA 02116,","Sandwiches,Breakfast & Brunch,",4.5,$ ,1703,1695,11,11,14,13,11,19,18,24,11,11,8,9,3,4,6,2,Boston,500707000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Mj O'connor's - Boston,2048,"27 Columbus Ave,Boston, MA 02116,","American (Traditional),Irish Pub,",3,$$ ,268,268,1,3,2,2,1,3,4,5,1,1,0,0,0,0,0,0,Boston,500810000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Moon Bar,2076,"304 Stuart St,Boston, MA 02116,","Seafood,Cocktail Bars,",4,$$ ,81,81,5,4,4,6,3,4,2,1,0,0,1,0,0,0,0,0,Boston,501144000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Mooncusser Fish House,2080,"304 Stuart St,Boston, MA 02116,","Seafood,",4,$$$ ,94,94,3,2,3,3,2,0,4,4,1,1,3,0,0,1,0,0,Boston,501144000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Nahita Cocktails and Cuisine,2118,"100 Arlington St,Boston, MA 02116,","Asian Fusion,Cocktail Bars,",3.5,NA,132,131,12,10,17,12,6,2,5,4,1,0,0,0,0,0,0,0,Boston,500805000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Off the Common,2235,"50 Park Plz,Boston Park Plaza,Boston, MA 02116,","American (New),",3.5,$$ ,39,39,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Boston,500810000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Ostra,2275,"1 Charles St S,Boston, MA 02116,","Seafood,",4.5,$$$$ ,447,446,2,3,3,3,7,7,4,8,6,8,1,0,0,0,1,0,Boston,500105010,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Park Square Cafe,2346,"31 Saint James Ave,Ste 550,Boston, MA 02116,","Sandwiches,",3.5,$ ,45,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Boston,501156000,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
Picco Pizza & Ice Cream,2414,"513 Tremont St,Boston, MA 02116,","Pizza,Italian,Bars,",4,$$ ,1176,1175,7,5,6,5,5,9,6,8,4,4,2,2,2,1,5,2,Boston,500815020,25025070300,45,373.9111111,373.0888889,3.840990134,0.177777778,0.377777778,0.155555556,0.066666667,0.222222222,149,143,172,114,138,139,123,170,92,139,70,21,17,20,36,20,FALSE
